problem_type,n,type_instance,M,fitness
QUBO,256,1,8,-951.0
QUBO,256,1,8,-801.0
QUBO,256,1,8,-817.0
QUBO,256,1,8,-993.0
QUBO,256,1,8,-675.0
QUBO,256,1,8,-787.0
QUBO,256,1,8,-795.0
QUBO,256,1,8,-699.0
QUBO,256,1,8,-845.0
QUBO,256,1,8,-883.0
QUBO,256,1,8,-779.0
QUBO,256,1,8,-813.0
QUBO,256,1,8,-681.0
QUBO,256,1,8,-851.0
QUBO,256,1,8,-707.0
QUBO,256,1,8,-625.0
QUBO,256,1,8,-719.0
QUBO,256,1,8,-759.0
QUBO,256,1,8,-809.0
QUBO,256,1,8,-583.0
QUBO,256,1,8,-904.0
QUBO,256,1,8,-720.0
QUBO,256,1,8,-632.0
QUBO,256,1,8,-934.0
QUBO,256,1,8,-676.0
QUBO,256,1,8,-730.0
QUBO,256,1,8,-696.0
QUBO,256,1,8,-734.0
QUBO,256,1,8,-756.0
QUBO,256,1,8,-704.0
QUBO,256,1,8,-671.0
QUBO,256,1,8,-893.0
QUBO,256,1,8,-841.0
QUBO,256,1,8,-857.0
QUBO,256,1,8,-729.0
QUBO,256,1,8,-699.0
QUBO,256,1,8,-955.0
QUBO,256,1,8,-955.0
QUBO,256,1,8,-829.0
QUBO,256,1,8,-695.0
QUBO,256,1,8,-774.0
QUBO,256,1,8,-672.0
QUBO,256,1,8,-794.0
QUBO,256,1,8,-800.0
QUBO,256,1,8,-838.0
QUBO,256,1,8,-828.0
QUBO,256,1,8,-654.0
QUBO,256,1,8,-788.0
QUBO,256,1,8,-886.0
QUBO,256,1,8,-792.0
QUBO,256,1,10,-741.0
QUBO,256,1,10,-537.0
QUBO,256,1,10,-605.0
QUBO,256,1,10,-615.0
QUBO,256,1,10,-635.0
QUBO,256,1,10,-459.0
QUBO,256,1,10,-531.0
QUBO,256,1,10,-589.0
QUBO,256,1,10,-529.0
QUBO,256,1,10,-473.0
QUBO,256,1,10,-543.0
QUBO,256,1,10,-639.0
QUBO,256,1,10,-545.0
QUBO,256,1,10,-601.0
QUBO,256,1,10,-759.0
QUBO,256,1,10,-591.0
QUBO,256,1,10,-521.0
QUBO,256,1,10,-501.0
QUBO,256,1,10,-535.0
QUBO,256,1,10,-597.0
QUBO,256,1,10,-520.0
QUBO,256,1,10,-532.0
QUBO,256,1,10,-570.0
QUBO,256,1,10,-542.0
QUBO,256,1,10,-564.0
QUBO,256,1,10,-580.0
QUBO,256,1,10,-458.0
QUBO,256,1,10,-496.0
QUBO,256,1,10,-508.0
QUBO,256,1,10,-506.0
QUBO,256,1,10,-517.0
QUBO,256,1,10,-529.0
QUBO,256,1,10,-503.0
QUBO,256,1,10,-601.0
QUBO,256,1,10,-643.0
QUBO,256,1,10,-515.0
QUBO,256,1,10,-541.0
QUBO,256,1,10,-595.0
QUBO,256,1,10,-507.0
QUBO,256,1,10,-529.0
QUBO,256,1,10,-489.0
QUBO,256,1,10,-499.0
QUBO,256,1,10,-545.0
QUBO,256,1,10,-521.0
QUBO,256,1,10,-461.0
QUBO,256,1,10,-555.0
QUBO,256,1,10,-541.0
QUBO,256,1,10,-457.0
QUBO,256,1,10,-597.0
QUBO,256,1,10,-451.0
QUBO,256,1,10,-507.0
QUBO,256,1,10,-537.0
QUBO,256,1,10,-639.0
QUBO,256,1,10,-497.0
QUBO,256,1,10,-527.0
QUBO,256,1,10,-503.0
QUBO,256,1,10,-525.0
QUBO,256,1,10,-491.0
QUBO,256,1,10,-497.0
QUBO,256,1,10,-679.0
QUBO,256,1,10,-471.0
QUBO,256,1,10,-563.0
QUBO,256,1,10,-447.0
QUBO,256,1,10,-597.0
QUBO,256,1,10,-487.0
QUBO,256,1,10,-487.0
QUBO,256,1,10,-547.0
QUBO,256,1,10,-521.0
QUBO,256,1,10,-467.0
QUBO,256,1,10,-493.0
QUBO,256,1,10,-558.0
QUBO,256,1,10,-624.0
QUBO,256,1,10,-588.0
QUBO,256,1,10,-466.0
QUBO,256,1,10,-490.0
QUBO,256,1,10,-592.0
QUBO,256,1,10,-460.0
QUBO,256,1,10,-694.0
QUBO,256,1,10,-566.0
QUBO,256,1,10,-554.0
QUBO,256,1,10,-529.0
QUBO,256,1,10,-437.0
QUBO,256,1,10,-557.0
QUBO,256,1,10,-599.0
QUBO,256,1,10,-465.0
QUBO,256,1,10,-453.0
QUBO,256,1,10,-517.0
QUBO,256,1,10,-561.0
QUBO,256,1,10,-587.0
QUBO,256,1,10,-455.0
QUBO,256,1,10,-562.0
QUBO,256,1,10,-490.0
QUBO,256,1,10,-558.0
QUBO,256,1,10,-606.0
QUBO,256,1,10,-486.0
QUBO,256,1,10,-610.0
QUBO,256,1,10,-642.0
QUBO,256,1,10,-568.0
QUBO,256,1,10,-550.0
QUBO,256,1,10,-702.0
QUBO,256,2,1,-1261.0
QUBO,256,2,1,-1197.0
QUBO,256,2,1,-1227.0
QUBO,256,2,1,-1167.0
QUBO,256,2,1,-1181.0
QUBO,256,2,1,-1257.0
QUBO,256,2,1,-1191.0
QUBO,256,2,1,-1305.0
QUBO,256,2,1,-1231.0
QUBO,256,2,1,-1241.0
QUBO,256,2,1,-1163.0
QUBO,256,2,1,-1175.0
QUBO,256,2,1,-1103.0
QUBO,256,2,1,-1211.0
QUBO,256,2,1,-1153.0
QUBO,256,2,1,-1171.0
QUBO,256,2,1,-1203.0
QUBO,256,2,1,-1175.0
QUBO,256,2,1,-1257.0
QUBO,256,2,1,-869.0
QUBO,256,2,1,-1248.0
QUBO,256,2,1,-1234.0
QUBO,256,2,1,-1238.0
QUBO,256,2,1,-1284.0
QUBO,256,2,1,-1238.0
QUBO,256,2,1,-1178.0
QUBO,256,2,1,-1252.0
QUBO,256,2,1,-1398.0
QUBO,256,2,1,-1312.0
QUBO,256,2,1,-1314.0
QUBO,256,2,1,-1323.0
QUBO,256,2,1,-1353.0
QUBO,256,2,1,-1165.0
QUBO,256,2,1,-1373.0
QUBO,256,2,1,-1335.0
QUBO,256,2,1,-1279.0
QUBO,256,2,1,-1301.0
QUBO,256,2,1,-1373.0
QUBO,256,2,1,-1229.0
QUBO,256,2,1,-1311.0
QUBO,256,2,1,-1165.0
QUBO,256,2,1,-1249.0
QUBO,256,2,1,-1109.0
QUBO,256,2,1,-1277.0
QUBO,256,2,1,-1179.0
QUBO,256,2,1,-1159.0
QUBO,256,2,1,-1259.0
QUBO,256,2,1,-1119.0
QUBO,256,2,1,-1163.0
QUBO,256,2,1,-1175.0
QUBO,256,2,1,-1215.0
QUBO,256,2,1,-1205.0
QUBO,256,2,1,-1147.0
QUBO,256,2,1,-1165.0
QUBO,256,2,1,-1167.0
QUBO,256,2,1,-1073.0
QUBO,256,2,1,-1171.0
QUBO,256,2,1,-1213.0
QUBO,256,2,1,-1137.0
QUBO,256,2,1,-1177.0
QUBO,256,2,1,-1305.0
QUBO,256,2,1,-1221.0
QUBO,256,2,1,-1219.0
QUBO,256,2,1,-1127.0
QUBO,256,2,1,-1217.0
QUBO,256,2,1,-1241.0
QUBO,256,2,1,-1221.0
QUBO,256,2,1,-1293.0
QUBO,256,2,1,-1223.0
QUBO,256,2,1,-1241.0
QUBO,256,2,1,-1304.0
QUBO,256,2,1,-1250.0
QUBO,256,2,1,-1348.0
QUBO,256,2,1,-1180.0
QUBO,256,2,1,-1280.0
QUBO,256,2,1,-1284.0
QUBO,256,2,1,-1176.0
QUBO,256,2,1,-1300.0
QUBO,256,2,1,-1326.0
QUBO,256,2,1,-1350.0
QUBO,256,2,1,-1191.0
QUBO,256,2,1,-1239.0
QUBO,256,2,1,-1297.0
QUBO,256,2,1,-1137.0
QUBO,256,2,1,-1299.0
QUBO,256,2,1,-1187.0
QUBO,256,2,1,-1185.0
QUBO,256,2,1,-1205.0
QUBO,256,2,1,-1177.0
QUBO,256,2,1,-1213.0
QUBO,256,2,1,-1234.0
QUBO,256,2,1,-1216.0
QUBO,256,2,1,-1246.0
QUBO,256,2,1,-1228.0
QUBO,256,2,1,-1140.0
QUBO,256,2,1,-1134.0
QUBO,256,2,1,-1210.0
QUBO,256,2,1,-1204.0
QUBO,256,2,1,-1170.0
QUBO,256,2,1,-1236.0
QUBO,256,2,2,-1317.0
QUBO,256,2,2,-1291.0
QUBO,256,2,2,-1341.0
QUBO,256,2,2,-1205.0
QUBO,256,2,2,-1231.0
QUBO,256,2,2,-1203.0
QUBO,256,2,2,-1263.0
QUBO,256,2,2,-1207.0
QUBO,256,2,2,-1193.0
QUBO,256,2,2,-1301.0
QUBO,256,2,2,-1187.0
QUBO,256,2,2,-1187.0
QUBO,256,2,2,-1163.0
QUBO,256,2,2,-1123.0
QUBO,256,2,2,-1251.0
QUBO,256,2,2,-1253.0
QUBO,256,2,2,-1287.0
QUBO,256,2,2,-1185.0
QUBO,256,2,2,-1199.0
QUBO,256,2,2,-1213.0
QUBO,256,2,2,-1198.0
QUBO,256,2,2,-1226.0
QUBO,256,2,2,-1334.0
QUBO,256,2,2,-1270.0
QUBO,256,2,2,-1162.0
QUBO,256,2,2,-1240.0
QUBO,256,2,2,-1228.0
QUBO,256,2,2,-1262.0
QUBO,256,2,2,-1290.0
QUBO,256,2,2,-1314.0
QUBO,256,2,2,-1309.0
QUBO,256,2,2,-1297.0
QUBO,256,2,2,-1273.0
QUBO,256,2,2,-1345.0
QUBO,256,2,2,-1205.0
QUBO,256,2,2,-1309.0
QUBO,256,2,2,-1303.0
QUBO,256,2,2,-1325.0
QUBO,256,2,2,-1283.0
QUBO,256,2,2,-1221.0
QUBO,256,2,2,-1141.0
QUBO,256,2,2,-1137.0
QUBO,256,2,2,-1269.0
QUBO,256,2,2,-1145.0
QUBO,256,2,2,-1215.0
QUBO,256,2,2,-1307.0
QUBO,256,2,2,-1267.0
QUBO,256,2,2,-1211.0
QUBO,256,2,2,-1275.0
QUBO,256,2,2,-1105.0
QUBO,256,2,2,-1207.0
QUBO,256,2,2,-1259.0
QUBO,256,2,2,-1205.0
QUBO,256,2,2,-1165.0
QUBO,256,2,2,-1219.0
QUBO,256,2,2,-1165.0
QUBO,256,2,2,-1181.0
QUBO,256,2,2,-1115.0
QUBO,256,2,2,-1159.0
QUBO,256,2,2,-1247.0
QUBO,256,2,2,-1299.0
QUBO,256,2,2,-1263.0
QUBO,256,2,2,-1275.0
QUBO,256,2,2,-1299.0
QUBO,256,2,2,-1297.0
QUBO,256,2,2,-1283.0
QUBO,256,2,2,-1235.0
QUBO,256,2,2,-1297.0
QUBO,256,2,2,-1281.0
QUBO,256,2,2,-1205.0
QUBO,256,2,2,-1342.0
QUBO,256,2,2,-1282.0
QUBO,256,2,2,-1210.0
QUBO,256,2,2,-1294.0
QUBO,256,2,2,-1322.0
QUBO,256,2,2,-1312.0
QUBO,256,2,2,-1290.0
QUBO,256,2,2,-1240.0
QUBO,256,2,2,-1442.0
QUBO,256,2,2,-1192.0
QUBO,256,2,2,-1197.0
QUBO,256,2,2,-1269.0
QUBO,256,2,2,-1291.0
QUBO,256,2,2,-1217.0
QUBO,256,2,2,-1289.0
QUBO,256,2,2,-1289.0
QUBO,256,2,2,-1157.0
QUBO,256,2,2,-1269.0
QUBO,256,2,2,-1181.0
QUBO,256,2,2,-1269.0
QUBO,256,2,2,-1224.0
QUBO,256,2,2,-1170.0
QUBO,256,2,2,-1164.0
QUBO,256,2,2,-1164.0
QUBO,256,2,2,-1238.0
QUBO,256,2,2,-1222.0
QUBO,256,2,2,-1176.0
QUBO,256,2,2,-1198.0
QUBO,256,2,2,-1102.0
QUBO,256,2,2,-1226.0
QUBO,256,2,4,-1141.0
QUBO,256,2,4,-1229.0
QUBO,256,2,4,-1097.0
QUBO,256,2,4,-1107.0
QUBO,256,2,4,-1235.0
QUBO,256,2,4,-1181.0
QUBO,256,2,4,-1143.0
QUBO,256,2,4,-1115.0
QUBO,256,2,4,-1231.0
QUBO,256,2,4,-1137.0
QUBO,256,2,4,-1081.0
QUBO,256,2,4,-1177.0
QUBO,256,2,4,-1221.0
QUBO,256,2,4,-1033.0
QUBO,256,2,4,-1015.0
QUBO,256,2,4,-1137.0
QUBO,256,2,4,-1173.0
QUBO,256,2,4,-1161.0
QUBO,256,2,4,-1059.0
QUBO,256,2,4,-1107.0
QUBO,256,2,4,-1136.0
QUBO,256,2,4,-1236.0
QUBO,256,2,4,-1274.0
QUBO,256,2,4,-1196.0
QUBO,256,2,4,-1156.0
QUBO,256,2,4,-1312.0
QUBO,256,2,4,-1134.0
QUBO,256,2,4,-1246.0
QUBO,256,2,4,-1004.0
QUBO,256,2,4,-1196.0
QUBO,256,2,4,-1207.0
QUBO,256,2,4,-1293.0
QUBO,256,2,4,-1041.0
QUBO,256,2,4,-1189.0
QUBO,256,2,4,-1153.0
QUBO,256,2,4,-1179.0
QUBO,256,2,4,-1277.0
QUBO,256,2,4,-1191.0
QUBO,256,2,4,-1217.0
QUBO,256,2,4,-1091.0
QUBO,256,2,4,-1139.0
QUBO,256,2,4,-1019.0
QUBO,256,2,4,-1087.0
QUBO,256,2,4,-1105.0
QUBO,256,2,4,-1055.0
QUBO,256,2,4,-1167.0
QUBO,256,2,4,-1235.0
QUBO,256,2,4,-1153.0
QUBO,256,2,4,-1049.0
QUBO,256,2,4,-1189.0
QUBO,256,2,4,-1191.0
QUBO,256,2,4,-1109.0
QUBO,256,2,4,-1037.0
QUBO,256,2,4,-1059.0
QUBO,256,2,4,-1039.0
QUBO,256,2,4,-1109.0
QUBO,256,2,4,-1047.0
QUBO,256,2,4,-1125.0
QUBO,256,2,4,-1013.0
QUBO,256,2,4,-1143.0
QUBO,256,2,4,-1191.0
QUBO,256,2,4,-1211.0
QUBO,256,2,4,-1089.0
QUBO,256,2,4,-1205.0
QUBO,256,2,4,-1081.0
QUBO,256,2,4,-1095.0
QUBO,256,2,4,-1137.0
QUBO,256,2,4,-1217.0
QUBO,256,2,4,-1179.0
QUBO,256,2,4,-1167.0
QUBO,256,2,4,-1258.0
QUBO,256,2,4,-1252.0
QUBO,256,2,4,-1274.0
QUBO,256,2,4,-1272.0
QUBO,256,2,4,-1164.0
QUBO,256,2,4,-1214.0
QUBO,256,2,4,-1180.0
QUBO,256,2,4,-1166.0
QUBO,256,2,4,-1174.0
QUBO,256,2,4,-1308.0
QUBO,256,2,4,-1111.0
QUBO,256,2,4,-1051.0
QUBO,256,2,4,-1153.0
QUBO,256,2,4,-1097.0
QUBO,256,2,4,-1145.0
QUBO,256,2,4,-1145.0
QUBO,256,2,4,-1227.0
QUBO,256,2,4,-1063.0
QUBO,256,2,4,-1017.0
QUBO,256,2,4,-1035.0
QUBO,256,2,4,-1112.0
QUBO,256,2,4,-1100.0
QUBO,256,2,4,-1178.0
QUBO,256,2,4,-1146.0
QUBO,256,2,4,-1096.0
QUBO,256,2,4,-1182.0
QUBO,256,2,4,-1142.0
QUBO,256,2,4,-1150.0
QUBO,256,2,4,-1002.0
QUBO,256,2,4,-1018.0
QUBO,256,2,8,-765.0
QUBO,256,2,8,-801.0
QUBO,256,2,8,-643.0
QUBO,256,2,8,-787.0
QUBO,256,2,8,-839.0
QUBO,256,2,8,-689.0
QUBO,256,2,8,-743.0
QUBO,256,2,8,-751.0
QUBO,256,2,8,-697.0
QUBO,256,2,8,-741.0
QUBO,256,2,8,-727.0
QUBO,256,2,8,-693.0
QUBO,256,2,8,-687.0
QUBO,256,2,8,-701.0
QUBO,256,2,8,-755.0
QUBO,256,2,8,-687.0
QUBO,256,2,8,-731.0
QUBO,256,2,8,-609.0
QUBO,256,2,8,-739.0
QUBO,256,2,8,-751.0
QUBO,256,2,8,-752.0
QUBO,256,2,8,-868.0
QUBO,256,2,8,-868.0
QUBO,256,2,8,-956.0
QUBO,256,2,8,-788.0
QUBO,256,2,8,-750.0
QUBO,256,2,8,-768.0
QUBO,256,2,8,-756.0
QUBO,256,2,8,-852.0
QUBO,256,2,8,-826.0
QUBO,256,2,8,-793.0
QUBO,256,2,8,-637.0
QUBO,256,2,8,-751.0
QUBO,256,2,8,-689.0
QUBO,256,2,8,-743.0
QUBO,256,2,8,-747.0
QUBO,256,2,8,-709.0
QUBO,256,2,8,-817.0
QUBO,256,2,8,-657.0
QUBO,256,2,8,-871.0
QUBO,256,2,8,-769.0
QUBO,256,2,8,-821.0
QUBO,256,2,8,-785.0
QUBO,256,2,8,-697.0
QUBO,256,2,8,-585.0
QUBO,256,2,8,-711.0
QUBO,256,2,8,-733.0
QUBO,256,2,8,-659.0
QUBO,256,2,8,-709.0
QUBO,256,2,8,-907.0
QUBO,256,2,8,-643.0
QUBO,256,2,8,-797.0
QUBO,256,2,8,-595.0
QUBO,256,2,8,-749.0
QUBO,256,2,8,-709.0
QUBO,256,2,8,-659.0
QUBO,256,2,8,-693.0
QUBO,256,2,8,-561.0
QUBO,256,2,8,-661.0
QUBO,256,2,8,-731.0
QUBO,256,2,8,-843.0
QUBO,256,2,8,-835.0
QUBO,256,2,8,-741.0
QUBO,256,2,8,-709.0
QUBO,256,2,8,-855.0
QUBO,256,2,8,-925.0
QUBO,256,2,8,-735.0
QUBO,256,2,8,-811.0
QUBO,256,2,8,-883.0
QUBO,256,2,8,-841.0
QUBO,256,2,8,-832.0
QUBO,256,2,8,-828.0
QUBO,256,2,8,-716.0
QUBO,256,2,8,-756.0
QUBO,256,2,8,-880.0
QUBO,256,2,8,-688.0
QUBO,256,2,8,-824.0
QUBO,256,2,8,-712.0
QUBO,256,2,8,-798.0
QUBO,256,2,8,-730.0
QUBO,256,2,8,-853.0
QUBO,256,2,8,-861.0
QUBO,256,2,8,-671.0
QUBO,256,2,8,-907.0
QUBO,256,2,8,-777.0
QUBO,256,2,8,-805.0
QUBO,256,2,8,-665.0
QUBO,256,2,8,-653.0
QUBO,256,2,8,-677.0
QUBO,256,2,8,-751.0
QUBO,256,2,8,-758.0
QUBO,256,2,8,-810.0
QUBO,256,2,8,-762.0
QUBO,256,2,8,-768.0
QUBO,256,2,8,-824.0
QUBO,256,2,8,-660.0
QUBO,256,2,8,-686.0
QUBO,256,2,8,-688.0
QUBO,256,2,8,-798.0
QUBO,256,2,8,-734.0
QUBO,256,2,10,-599.0
QUBO,256,2,10,-561.0
QUBO,256,2,10,-611.0
QUBO,256,2,10,-533.0
QUBO,256,2,10,-655.0
QUBO,256,2,10,-637.0
QUBO,256,2,10,-609.0
QUBO,256,2,10,-459.0
QUBO,256,2,10,-655.0
QUBO,256,2,10,-599.0
QUBO,256,2,10,-507.0
QUBO,256,2,10,-583.0
QUBO,256,2,10,-547.0
QUBO,256,2,10,-473.0
QUBO,256,2,10,-467.0
QUBO,256,2,10,-557.0
QUBO,256,2,10,-563.0
QUBO,256,2,10,-509.0
QUBO,256,2,10,-655.0
QUBO,256,2,10,-579.0
QUBO,256,2,10,-646.0
QUBO,256,2,10,-574.0
QUBO,256,2,10,-582.0
QUBO,256,2,10,-526.0
QUBO,256,2,10,-516.0
QUBO,256,2,10,-512.0
QUBO,256,2,10,-466.0
QUBO,256,2,10,-596.0
QUBO,256,2,10,-558.0
QUBO,256,2,10,-572.0
QUBO,256,2,10,-563.0
QUBO,256,2,10,-623.0
QUBO,256,2,10,-545.0
QUBO,256,2,10,-645.0
QUBO,256,2,10,-471.0
QUBO,256,2,10,-541.0
QUBO,256,2,10,-591.0
QUBO,256,2,10,-585.0
QUBO,256,2,10,-633.0
QUBO,256,2,10,-785.0
QUBO,256,2,10,-595.0
QUBO,256,2,10,-499.0
QUBO,256,2,10,-521.0
QUBO,256,2,10,-567.0
QUBO,256,2,10,-535.0
QUBO,256,2,10,-543.0
QUBO,256,2,10,-467.0
QUBO,256,2,10,-535.0
QUBO,256,2,10,-603.0
QUBO,256,2,10,-521.0
QUBO,256,2,10,-595.0
QUBO,256,2,10,-501.0
QUBO,256,2,10,-453.0
QUBO,256,2,10,-505.0
QUBO,256,2,10,-595.0
QUBO,256,2,10,-419.0
QUBO,256,2,10,-439.0
QUBO,256,2,10,-499.0
QUBO,256,2,10,-479.0
QUBO,256,2,10,-473.0
QUBO,256,2,10,-493.0
QUBO,256,2,10,-605.0
QUBO,256,2,10,-643.0
QUBO,256,2,10,-729.0
QUBO,256,2,10,-515.0
QUBO,256,2,10,-603.0
QUBO,256,2,10,-519.0
QUBO,256,2,10,-509.0
QUBO,256,2,10,-571.0
QUBO,256,2,10,-507.0
QUBO,256,2,10,-746.0
QUBO,256,2,10,-548.0
QUBO,256,2,10,-606.0
QUBO,256,2,10,-666.0
QUBO,256,2,10,-546.0
QUBO,256,2,10,-540.0
QUBO,256,2,10,-462.0
QUBO,256,2,10,-480.0
QUBO,256,2,10,-576.0
QUBO,256,2,10,-510.0
QUBO,256,2,10,-471.0
QUBO,256,2,10,-785.0
QUBO,256,2,10,-523.0
QUBO,256,2,10,-653.0
QUBO,256,2,10,-619.0
QUBO,256,2,10,-457.0
QUBO,256,2,10,-485.0
QUBO,256,2,10,-513.0
QUBO,256,2,10,-533.0
QUBO,256,2,10,-541.0
QUBO,256,2,10,-458.0
QUBO,256,2,10,-516.0
QUBO,256,2,10,-536.0
QUBO,256,2,10,-646.0
QUBO,256,2,10,-500.0
QUBO,256,2,10,-468.0
QUBO,256,2,10,-562.0
QUBO,256,2,10,-550.0
QUBO,256,2,10,-494.0
QUBO,256,2,10,-524.0
QUBO,256,3,1,-3380.0
QUBO,256,3,1,-3354.0
QUBO,256,3,1,-3246.0
QUBO,256,3,1,-3402.0
QUBO,256,3,1,-3536.0
QUBO,256,3,1,-3272.0
QUBO,256,3,1,-3222.0
QUBO,256,3,1,-3296.0
QUBO,256,3,1,-3290.0
QUBO,256,3,1,-3190.0
QUBO,256,3,1,-3320.0
QUBO,256,3,1,-2808.0
QUBO,256,3,1,-3174.0
QUBO,256,3,1,-3146.0
QUBO,256,3,1,-3050.0
QUBO,256,3,1,-3276.0
QUBO,256,3,1,-3066.0
QUBO,256,3,1,-3354.0
QUBO,256,3,1,-3154.0
QUBO,256,3,1,-3424.0
QUBO,256,3,1,-2912.0
QUBO,256,3,1,-3448.0
QUBO,256,3,1,-3510.0
QUBO,256,3,1,-3340.0
QUBO,256,3,1,-3246.0
QUBO,256,3,1,-3358.0
QUBO,256,3,1,-3312.0
QUBO,256,3,1,-3398.0
QUBO,256,3,1,-3238.0
QUBO,256,3,1,-3144.0
QUBO,256,3,1,-3447.0
QUBO,256,3,1,-3217.0
QUBO,256,3,1,-3243.0
QUBO,256,3,1,-3199.0
QUBO,256,3,1,-3213.0
QUBO,256,3,1,-3403.0
QUBO,256,3,1,-3445.0
QUBO,256,3,1,-3309.0
QUBO,256,3,1,-3493.0
QUBO,256,3,1,-3191.0
QUBO,256,3,1,-3248.0
QUBO,256,3,1,-3316.0
QUBO,256,3,1,-3382.0
QUBO,256,3,1,-3104.0
QUBO,256,3,1,-3058.0
QUBO,256,3,1,-3230.0
QUBO,256,3,1,-3254.0
QUBO,256,3,1,-3456.0
QUBO,256,3,1,-3036.0
QUBO,256,3,1,-3176.0
QUBO,256,3,1,-3270.0
QUBO,256,3,1,-3516.0
QUBO,256,3,1,-3184.0
QUBO,256,3,1,-3232.0
QUBO,256,3,1,-3066.0
QUBO,256,3,1,-3196.0
QUBO,256,3,1,-3226.0
QUBO,256,3,1,-3272.0
QUBO,256,3,1,-3392.0
QUBO,256,3,1,-3244.0
QUBO,256,3,1,-3255.0
QUBO,256,3,1,-3229.0
QUBO,256,3,1,-3239.0
QUBO,256,3,1,-3143.0
QUBO,256,3,1,-3035.0
QUBO,256,3,1,-3267.0
QUBO,256,3,1,-3073.0
QUBO,256,3,1,-3239.0
QUBO,256,3,1,-3225.0
QUBO,256,3,1,-3177.0
QUBO,256,3,1,-3301.0
QUBO,256,3,1,-3339.0
QUBO,256,3,1,-3281.0
QUBO,256,3,1,-3241.0
QUBO,256,3,1,-3209.0
QUBO,256,3,1,-3339.0
QUBO,256,3,1,-3313.0
QUBO,256,3,1,-3369.0
QUBO,256,3,1,-3367.0
QUBO,256,3,1,-3243.0
QUBO,256,3,1,-3286.0
QUBO,256,3,1,-3434.0
QUBO,256,3,1,-3468.0
QUBO,256,3,1,-3286.0
QUBO,256,3,1,-3178.0
QUBO,256,3,1,-3124.0
QUBO,256,3,1,-3080.0
QUBO,256,3,1,-3154.0
QUBO,256,3,1,-3216.0
QUBO,256,3,1,-3234.0
QUBO,256,3,1,-3183.0
QUBO,256,3,1,-3083.0
QUBO,256,3,1,-3359.0
QUBO,256,3,1,-3405.0
QUBO,256,3,1,-3295.0
QUBO,256,3,1,-3305.0
QUBO,256,3,1,-3255.0
QUBO,256,3,1,-3253.0
QUBO,256,3,1,-3173.0
QUBO,256,3,1,-3141.0
QUBO,256,3,2,-3224.0
QUBO,256,3,2,-3306.0
QUBO,256,3,2,-3212.0
QUBO,256,3,2,-3316.0
QUBO,256,3,2,-3292.0
QUBO,256,3,2,-3306.0
QUBO,256,3,2,-3446.0
QUBO,256,3,2,-3320.0
QUBO,256,3,2,-3246.0
QUBO,256,3,2,-3220.0
QUBO,256,3,2,-3202.0
QUBO,256,3,2,-3370.0
QUBO,256,3,2,-3352.0
QUBO,256,3,2,-3140.0
QUBO,256,3,2,-3284.0
QUBO,256,3,2,-3228.0
QUBO,256,3,2,-3346.0
QUBO,256,3,2,-3190.0
QUBO,256,3,2,-3206.0
QUBO,256,3,2,-3392.0
QUBO,256,3,2,-3342.0
QUBO,256,3,2,-3316.0
QUBO,256,3,2,-3424.0
QUBO,256,3,2,-3348.0
QUBO,256,3,2,-3144.0
QUBO,256,3,2,-3398.0
QUBO,256,3,2,-3470.0
QUBO,256,3,2,-3174.0
QUBO,256,3,2,-3394.0
QUBO,256,3,2,-3382.0
QUBO,256,3,2,-3239.0
QUBO,256,3,2,-3087.0
QUBO,256,3,2,-3175.0
QUBO,256,3,2,-3301.0
QUBO,256,3,2,-3235.0
QUBO,256,3,2,-3401.0
QUBO,256,3,2,-3601.0
QUBO,256,3,2,-3133.0
QUBO,256,3,2,-3175.0
QUBO,256,3,2,-3155.0
QUBO,256,3,2,-3098.0
QUBO,256,3,2,-3070.0
QUBO,256,3,2,-3270.0
QUBO,256,3,2,-3220.0
QUBO,256,3,2,-3078.0
QUBO,256,3,2,-3294.0
QUBO,256,3,2,-3140.0
QUBO,256,3,2,-3060.0
QUBO,256,3,2,-3370.0
QUBO,256,3,2,-3302.0
QUBO,256,3,2,-3478.0
QUBO,256,3,2,-3284.0
QUBO,256,3,2,-3246.0
QUBO,256,3,2,-3208.0
QUBO,256,3,2,-3186.0
QUBO,256,3,2,-3122.0
QUBO,256,3,2,-3394.0
QUBO,256,3,2,-3210.0
QUBO,256,3,2,-3166.0
QUBO,256,3,2,-3338.0
QUBO,256,3,2,-3213.0
QUBO,256,3,2,-3489.0
QUBO,256,3,2,-3221.0
QUBO,256,3,2,-3125.0
QUBO,256,3,2,-3281.0
QUBO,256,3,2,-3199.0
QUBO,256,3,2,-3425.0
QUBO,256,3,2,-3143.0
QUBO,256,3,2,-3235.0
QUBO,256,3,2,-3253.0
QUBO,256,3,2,-3441.0
QUBO,256,3,2,-3343.0
QUBO,256,3,2,-3117.0
QUBO,256,3,2,-3191.0
QUBO,256,3,2,-3319.0
QUBO,256,3,2,-3507.0
QUBO,256,3,2,-3203.0
QUBO,256,3,2,-3449.0
QUBO,256,3,2,-3213.0
QUBO,256,3,2,-3275.0
QUBO,256,3,2,-3340.0
QUBO,256,3,2,-3336.0
QUBO,256,3,2,-3164.0
QUBO,256,3,2,-3240.0
QUBO,256,3,2,-3172.0
QUBO,256,3,2,-3368.0
QUBO,256,3,2,-3314.0
QUBO,256,3,2,-3170.0
QUBO,256,3,2,-3274.0
QUBO,256,3,2,-3336.0
QUBO,256,3,2,-3399.0
QUBO,256,3,2,-3267.0
QUBO,256,3,2,-3565.0
