nk_n,nk_k,M,fitness
64,8,8,0.7102832794189453
64,8,8,0.697263240814209
64,8,8,0.6978554725646973
64,8,8,0.6993934512138367
64,8,8,0.7588319778442383
64,8,8,0.712103545665741
64,8,8,0.7330746650695801
64,8,8,0.7300078868865967
64,8,8,0.7489569783210754
64,8,8,0.6916009783744812
64,8,8,0.7131357192993164
64,8,8,0.7493047714233398
64,8,8,0.7241538763046265
64,8,8,0.7180346250534058
64,8,8,0.7073489427566528
64,8,8,0.7038553953170776
64,8,8,0.7548058032989502
64,8,8,0.7032007575035095
64,8,8,0.6998382210731506
64,8,8,0.7340654730796814
64,8,8,0.7140277028083801
64,8,8,0.7060080170631409
64,8,8,0.7250930070877075
64,8,16,0.6904536485671997
64,8,16,0.6380246877670288
64,8,16,0.6347633600234985
64,8,16,0.6480841636657715
64,8,16,0.6524125933647156
64,8,16,0.6765082478523254
64,8,16,0.6812073588371277
64,8,16,0.6602879762649536
64,8,16,0.6638628840446472
64,8,16,0.6539422273635864
64,8,16,0.6493065357208252
64,8,16,0.6397703289985657
64,8,16,0.6510254740715027
64,8,16,0.6838235259056091
64,8,16,0.6586006879806519
64,8,16,0.6617506742477417
64,8,16,0.6450293064117432
64,8,16,0.6726016998291016
64,8,16,0.6457432508468628
64,8,16,0.6686409115791321
64,8,16,0.6466451287269592
64,8,16,0.6578307747840881
64,8,16,0.6476284265518188
64,8,16,0.67486971616745
64,8,16,0.6830811500549316
64,8,16,0.6419042944908142
64,8,16,0.6557493209838867
64,8,16,0.671412467956543
64,8,16,0.6518974304199219
64,8,16,0.6878896951675415
64,8,16,0.6912773251533508
64,8,16,0.6576153635978699
64,8,16,0.6429969072341919
64,8,16,0.6518169641494751
64,8,16,0.6805471777915955
64,8,16,0.6756359338760376
64,8,16,0.688338577747345
64,8,16,0.6958895921707153
64,8,16,0.6694966554641724
64,8,16,0.663550078868866
64,8,16,0.6545113325119019
64,8,16,0.6741538643836975
64,8,16,0.6533989906311035
64,8,16,0.6786099076271057
64,8,16,0.6630375385284424
64,8,16,0.6634366512298584
64,8,16,0.6558629274368286
64,8,16,0.6524056196212769
64,8,16,0.6478380560874939
64,8,16,0.673356294631958
64,8,16,0.6518579721450806
64,8,16,0.6539331674575806
64,8,16,0.6757024526596069
64,8,16,0.6476653814315796
64,8,16,0.658044695854187
64,8,16,0.6362653970718384
64,8,16,0.6616504192352295
64,8,16,0.6428209543228149
64,8,16,0.6824297904968262
64,8,16,0.6544634103775024
64,8,16,0.6745239496231079
64,8,16,0.6595592498779297
64,8,16,0.6618205308914185
64,8,16,0.7084676027297974
64,8,16,0.6420315504074097
64,8,16,0.6532397866249084
64,8,16,0.6500083208084106
64,8,16,0.6897217631340027
64,8,16,0.6577863693237305
64,8,16,0.6466299295425415
64,8,16,0.671379029750824
64,8,16,0.6610850691795349
64,8,16,0.6541747450828552
64,8,16,0.6529263257980347
64,8,16,0.6665026545524597
64,8,16,0.6730189919471741
64,8,16,0.6430585980415344
64,8,16,0.668418824672699
64,8,16,0.6533197164535522
64,8,16,0.6831385493278503
64,8,16,0.7180603742599487
64,8,16,0.7060433030128479
64,8,16,0.6897431015968323
64,8,16,0.6390848159790039
64,8,16,0.6437814235687256
64,8,16,0.6625952124595642
64,8,16,0.6562469005584717
64,8,16,0.6698650121688843
64,8,16,0.6525897979736328
64,8,16,0.6627702713012695
64,8,16,0.6464523077011108
64,8,16,0.6683452725410461
64,8,16,0.6738179326057434
64,8,16,0.6702474355697632
64,8,16,0.6471807956695557
64,8,16,0.6610469222068787
64,8,16,0.6478990316390991
64,8,16,0.6443795561790466
64,8,16,0.6717362403869629
64,8,16,0.6537265777587891
128,1,1,0.7322710752487183
128,1,1,0.7324744462966919
128,1,1,0.7300527095794678
128,1,1,0.7320552468299866
128,1,1,0.7308511734008789
128,1,1,0.7344406843185425
128,1,1,0.7327378988265991
128,1,1,0.7291496992111206
128,1,1,0.7298481464385986
128,1,1,0.7312560081481934
128,1,1,0.6961650848388672
128,1,1,0.6998534202575684
128,1,1,0.7013899683952332
128,1,1,0.7009777426719666
128,1,1,0.6992605924606323
128,1,1,0.7008273601531982
128,1,1,0.6986786723136902
128,1,1,0.6992799043655396
128,1,1,0.6948283910751343
128,1,1,0.6998534202575684
128,1,1,0.7057961225509644
128,1,1,0.7070784568786621
128,1,1,0.7122632265090942
128,1,1,0.7070784568786621
128,1,1,0.7083003520965576
128,1,1,0.7008370161056519
128,1,1,0.7092455625534058
128,1,1,0.7019903063774109
128,1,1,0.7041910290718079
128,1,1,0.6984129548072815
128,1,1,0.7167134881019592
128,1,1,0.7149556875228882
128,1,1,0.7029528617858887
128,1,1,0.7164268493652344
128,1,1,0.7153321504592896
128,1,1,0.7163259387016296
128,1,1,0.7139304280281067
128,1,1,0.710215151309967
128,1,1,0.714393675327301
128,1,1,0.7184407711029053
128,1,1,0.7096829414367676
128,1,1,0.7085877656936646
128,1,1,0.7109082341194153
128,1,1,0.7098451256752014
128,1,1,0.7033723592758179
128,1,1,0.704642653465271
128,1,1,0.7097960710525513
128,1,1,0.7079517841339111
128,1,1,0.7062622308731079
128,1,1,0.7080593109130859
128,1,1,0.7179384827613831
128,1,1,0.7138476371765137
128,1,1,0.7080650329589844
128,1,1,0.7179384827613831
128,1,1,0.7112318277359009
128,1,1,0.7178765535354614
128,1,1,0.712501049041748
128,1,1,0.717879593372345
128,1,1,0.7162942290306091
128,1,1,0.7134444117546082
128,1,1,0.7109701633453369
128,1,1,0.7065281271934509
128,1,1,0.7069180011749268
128,1,1,0.7106568813323975
128,1,1,0.7053515315055847
128,1,1,0.7107487916946411
128,1,1,0.7075201272964478
128,1,1,0.7099449634552002
128,1,1,0.7076100707054138
128,1,1,0.7106128931045532
128,1,1,0.6716070771217346
128,1,1,0.6703729629516602
128,1,1,0.672827959060669
128,1,1,0.6740428805351257
128,1,1,0.6693369746208191
128,1,1,0.6708922386169434
128,1,1,0.6714888215065002
128,1,1,0.6677762866020203
128,1,1,0.6724426746368408
128,1,1,0.6696323156356812
128,1,1,0.7117900848388672
128,1,1,0.7122623920440674
128,1,1,0.7107824087142944
128,1,1,0.7113940715789795
128,1,1,0.7075083255767822
128,1,1,0.7077844142913818
128,1,1,0.7118500471115112
128,1,1,0.7133265733718872
128,1,1,0.7109534740447998
128,1,1,0.710599422454834
128,1,1,0.7205431461334229
128,1,1,0.7240618467330933
128,1,1,0.7248814105987549
128,1,1,0.7234041690826416
128,1,1,0.7213197946548462
128,1,1,0.7238256335258484
128,1,1,0.7240618467330933
128,1,1,0.7230060696601868
128,1,1,0.7220203876495361
128,1,1,0.7220361828804016
128,1,2,0.7324025630950928
128,1,2,0.73150634765625
128,1,2,0.7325778007507324
128,1,2,0.7344768047332764
128,1,2,0.7319748997688293
128,1,2,0.7326752543449402
128,1,2,0.7330512404441833
128,1,2,0.7305862903594971
128,1,2,0.7319386601448059
128,1,2,0.7319748997688293
128,1,2,0.7002657055854797
128,1,2,0.6998534202575684
128,1,2,0.7013899683952332
128,1,2,0.7012016773223877
128,1,2,0.7013899683952332
128,1,2,0.7009777426719666
128,1,2,0.7002657055854797
128,1,2,0.7003962993621826
128,1,2,0.6998534202575684
128,1,2,0.7009777426719666
128,1,2,0.7046349048614502
128,1,2,0.7081573605537415
128,1,2,0.7117987275123596
128,1,2,0.7087831497192383
128,1,2,0.7115578651428223
128,1,2,0.7022356986999512
128,1,2,0.7077635526657104
128,1,2,0.7080847024917603
128,1,2,0.7094796895980835
128,1,2,0.7033594846725464
128,1,2,0.7170587182044983
128,1,2,0.7193145155906677
128,1,2,0.7135659456253052
128,1,2,0.7140223979949951
128,1,2,0.7196811437606812
128,1,2,0.7158397436141968
128,1,2,0.715822160243988
128,1,2,0.7204930782318115
128,1,2,0.7184407711029053
128,1,2,0.7172103524208069
128,1,2,0.7114365696907043
128,1,2,0.7099912166595459
128,1,2,0.7108463644981384
128,1,2,0.713256299495697
128,1,2,0.7035484910011292
128,1,2,0.7125810980796814
128,1,2,0.7099238038063049
128,1,2,0.710953950881958
128,1,2,0.6993162631988525
128,1,2,0.7103233933448792
128,1,2,0.7125023603439331
128,1,2,0.7130724191665649
128,1,2,0.7152560949325562
128,1,2,0.715633749961853
128,1,2,0.7135460376739502
128,1,2,0.7179449796676636
128,1,2,0.7170901894569397
128,1,2,0.7177629470825195
128,1,2,0.7170693874359131
128,1,2,0.7171633243560791
128,1,2,0.7073953151702881
128,1,2,0.7107877135276794
128,1,2,0.7037854790687561
128,1,2,0.7108609676361084
128,1,2,0.7078041434288025
128,1,2,0.7111009359359741
128,1,2,0.7109535932540894
128,1,2,0.7106225490570068
128,1,2,0.7075808048248291
128,1,2,0.7071794271469116
128,1,2,0.6739691495895386
128,1,2,0.6691992282867432
128,1,2,0.6749463081359863
128,1,2,0.6731380820274353
128,1,2,0.6739691495895386
128,1,2,0.6713733673095703
128,1,2,0.6723018884658813
128,1,2,0.6716690063476562
128,1,2,0.6699227094650269
128,1,2,0.6710702180862427
128,1,2,0.7127612829208374
128,1,2,0.7132507562637329
128,1,2,0.7092996835708618
128,1,2,0.7124614715576172
128,1,2,0.7117186188697815
128,1,2,0.7117727398872375
128,1,2,0.7098063230514526
128,1,2,0.7133265733718872
128,1,2,0.7132145166397095
128,1,2,0.7115859985351562
128,1,2,0.7205431461334229
128,1,2,0.7228623628616333
128,1,2,0.7248814105987549
128,1,2,0.7234041690826416
128,1,2,0.7232663035392761
128,1,2,0.7238256335258484
128,1,2,0.7248814105987549
128,1,2,0.7240618467330933
128,1,2,0.7248814105987549
128,1,2,0.7222410440444946
128,1,4,0.7329055070877075
128,1,4,0.7331420183181763
128,1,4,0.7326540350914001
128,1,4,0.7333096265792847
128,1,4,0.7319310903549194
128,1,4,0.7318853139877319
128,1,4,0.733269453048706
128,1,4,0.731889009475708
128,1,4,0.7313086986541748
128,1,4,0.7318986058235168
128,1,4,0.7013899683952332
128,1,4,0.7003862857818604
128,1,4,0.7003862857818604
128,1,4,0.6994739770889282
128,1,4,0.7013899683952332
128,1,4,0.6998534202575684
128,1,4,0.7013899683952332
128,1,4,0.7009777426719666
128,1,4,0.6998534202575684
128,1,4,0.7009777426719666
128,1,4,0.701525866985321
128,1,4,0.711982786655426
128,1,4,0.7086442708969116
128,1,4,0.7090631127357483
128,1,4,0.7121269106864929
128,1,4,0.7118867635726929
128,1,4,0.7128632068634033
128,1,4,0.7076658010482788
128,1,4,0.7105530500411987
128,1,4,0.7108521461486816
128,1,4,0.7204930782318115
128,1,4,0.7185025215148926
128,1,4,0.7179035544395447
128,1,4,0.7194973826408386
128,1,4,0.7213668823242188
128,1,4,0.7196811437606812
128,1,4,0.7196811437606812
128,1,4,0.7192199230194092
128,1,4,0.7196811437606812
128,1,4,0.7184718251228333
128,1,4,0.7131856679916382
128,1,4,0.7104929685592651
128,1,4,0.7092986106872559
128,1,4,0.7114766836166382
128,1,4,0.7080488801002502
128,1,4,0.7124270796775818
128,1,4,0.709959864616394
128,1,4,0.7127557992935181
128,1,4,0.7043458223342896
128,1,4,0.711802065372467
128,1,4,0.7176445722579956
128,1,4,0.7130724191665649
128,1,4,0.7179449796676636
128,1,4,0.7178736925125122
128,1,4,0.7127643823623657
128,1,4,0.7169042825698853
128,1,4,0.7171633243560791
128,1,4,0.7136772274971008
128,1,4,0.716222882270813
128,1,4,0.7171633243560791
128,1,4,0.7107372283935547
128,1,4,0.7105836272239685
128,1,4,0.7108467221260071
128,1,4,0.7110269069671631
128,1,4,0.710385799407959
128,1,4,0.7107549905776978
128,1,4,0.7108174562454224
128,1,4,0.7075467109680176
128,1,4,0.7109124660491943
128,1,4,0.7075201272964478
128,1,4,0.6739691495895386
128,1,4,0.6713876724243164
128,1,4,0.674231231212616
128,1,4,0.6743032336235046
128,1,4,0.673288106918335
128,1,4,0.6737810969352722
128,1,4,0.6736354827880859
128,1,4,0.6733965873718262
128,1,4,0.6715719699859619
128,1,4,0.6723091006278992
128,1,4,0.7133092880249023
128,1,4,0.7133218050003052
128,1,4,0.7123658657073975
128,1,4,0.7108227014541626
128,1,4,0.7122312188148499
128,1,4,0.7123830318450928
128,1,4,0.7119420170783997
128,1,4,0.7115831971168518
128,1,4,0.7125324606895447
128,1,4,0.7106294631958008
128,1,4,0.7207884788513184
128,1,4,0.7228623628616333
128,1,4,0.7248814105987549
128,1,4,0.7248814105987549
128,1,4,0.7246721982955933
128,1,4,0.7248814105987549
128,1,4,0.7248814105987549
128,1,4,0.7240618467330933
128,1,4,0.7236931324005127
128,1,4,0.7248814105987549
128,1,8,0.7325911521911621
128,1,8,0.7313860654830933
128,1,8,0.7316462397575378
128,1,8,0.7326102256774902
128,1,8,0.7317644953727722
128,1,8,0.7319291234016418
128,1,8,0.7292043566703796
128,1,8,0.7311368584632874
128,1,8,0.7290455102920532
128,1,8,0.7297577857971191
128,1,8,0.698573648929596
128,1,8,0.7008273601531982
128,1,8,0.7011569738388062
128,1,8,0.7005310654640198
128,1,8,0.6989493370056152
128,1,8,0.6957422494888306
128,1,8,0.6999228000640869
128,1,8,0.6986263990402222
128,1,8,0.6986851096153259
128,1,8,0.6992686986923218
128,1,8,0.7062565684318542
128,1,8,0.7112650871276855
128,1,8,0.7098597884178162
128,1,8,0.7102161049842834
128,1,8,0.7095683217048645
128,1,8,0.7076336145401001
128,1,8,0.7129617929458618
128,1,8,0.7032788991928101
128,1,8,0.707643449306488
128,1,8,0.7068688869476318
128,1,8,0.7204291820526123
128,1,8,0.7182894349098206
128,1,8,0.7161774635314941
128,1,8,0.7196835279464722
128,1,8,0.7190737128257751
128,1,8,0.7183783054351807
128,1,8,0.7184773683547974
128,1,8,0.7191263437271118
128,1,8,0.7182316780090332
128,1,8,0.719767689704895
128,1,8,0.7111247777938843
128,1,8,0.7079454660415649
128,1,8,0.7110377550125122
128,1,8,0.7113656997680664
128,1,8,0.7122405767440796
128,1,8,0.7115213871002197
128,1,8,0.711508572101593
128,1,8,0.7106847763061523
128,1,8,0.7053518295288086
128,1,8,0.711428165435791
128,1,8,0.7122792601585388
128,1,8,0.7173721790313721
128,1,8,0.7135177850723267
128,1,8,0.7160208821296692
128,1,8,0.7165905237197876
128,1,8,0.7159836888313293
128,1,8,0.7147871255874634
128,1,8,0.7124593257904053
128,1,8,0.7124056220054626
128,1,8,0.7169225811958313
128,1,8,0.7080000042915344
128,1,8,0.7103790044784546
128,1,8,0.7111307382583618
128,1,8,0.7108467221260071
128,1,8,0.7075808048248291
128,1,8,0.710932195186615
128,1,8,0.7092490196228027
128,1,8,0.710049033164978
128,1,8,0.710506021976471
128,1,8,0.7098899483680725
128,1,8,0.6699502468109131
128,1,8,0.6736010313034058
128,1,8,0.672976553440094
128,1,8,0.6734116077423096
128,1,8,0.6727495193481445
128,1,8,0.6720830798149109
128,1,8,0.6732427477836609
128,1,8,0.6733641624450684
128,1,8,0.6731268167495728
128,1,8,0.6739182472229004
128,1,8,0.7125600576400757
128,1,8,0.7122292518615723
128,1,8,0.711459755897522
128,1,8,0.7109576463699341
128,1,8,0.7119633555412292
128,1,8,0.7109396457672119
128,1,8,0.7109424471855164
128,1,8,0.7099816799163818
128,1,8,0.7121927738189697
128,1,8,0.7117090225219727
128,1,8,0.7221251130104065
128,1,8,0.7200444936752319
128,1,8,0.7248814105987549
128,1,8,0.722671627998352
128,1,8,0.7242575287818909
128,1,8,0.7240098118782043
128,1,8,0.7243900299072266
128,1,8,0.7232785224914551
128,1,8,0.7226681709289551
128,1,8,0.7242190837860107
128,1,16,0.7246794104576111
128,1,16,0.7255071401596069
128,1,16,0.7215115427970886
128,1,16,0.7261961698532104
128,1,16,0.7243649959564209
128,1,16,0.7238114476203918
128,1,16,0.7237403988838196
128,1,16,0.7244160175323486
128,1,16,0.7275062799453735
128,1,16,0.7245563268661499
128,1,16,0.6976282000541687
128,1,16,0.6945984363555908
128,1,16,0.6938250660896301
128,1,16,0.69497150182724
128,1,16,0.6930301189422607
128,1,16,0.6970853805541992
128,1,16,0.6949054002761841
128,1,16,0.6896659135818481
128,1,16,0.6981328725814819
128,1,16,0.691545307636261
128,1,16,0.6979379057884216
128,1,16,0.6994402408599854
128,1,16,0.6979992985725403
128,1,16,0.7046540975570679
128,1,16,0.7039741277694702
128,1,16,0.7017776966094971
128,1,16,0.6988897919654846
128,1,16,0.6949824690818787
128,1,16,0.6936675906181335
128,1,16,0.6948796510696411
128,1,16,0.7153386473655701
128,1,16,0.7098424434661865
128,1,16,0.712548553943634
128,1,16,0.711790919303894
128,1,16,0.7103663682937622
128,1,16,0.7082820534706116
128,1,16,0.7145236134529114
128,1,16,0.7154378890991211
128,1,16,0.70783531665802
128,1,16,0.7131073474884033
128,1,16,0.7036839723587036
128,1,16,0.7037289142608643
128,1,16,0.6993576288223267
128,1,16,0.7056115865707397
128,1,16,0.6964967250823975
128,1,16,0.7019265294075012
128,1,16,0.7015266418457031
128,1,16,0.7034042477607727
128,1,16,0.7017874121665955
128,1,16,0.697924017906189
128,1,16,0.7079513072967529
128,1,16,0.7026289105415344
128,1,16,0.7012569904327393
128,1,16,0.7083722352981567
128,1,16,0.7137901782989502
128,1,16,0.7086501121520996
128,1,16,0.712101936340332
128,1,16,0.6990467309951782
128,1,16,0.7083570957183838
128,1,16,0.7048988342285156
128,1,16,0.7026965618133545
128,1,16,0.7062219977378845
128,1,16,0.7083514928817749
128,1,16,0.707907497882843
128,1,16,0.7016414403915405
128,1,16,0.7028952836990356
128,1,16,0.7065408229827881
128,1,16,0.7054280638694763
128,1,16,0.7080615758895874
128,1,16,0.70488440990448
128,1,16,0.6604359149932861
128,1,16,0.6648746728897095
128,1,16,0.6645579934120178
128,1,16,0.6578754782676697
128,1,16,0.6657212972640991
128,1,16,0.6567411422729492
128,1,16,0.6650536060333252
128,1,16,0.6638875007629395
128,1,16,0.6653429269790649
128,1,16,0.6597945690155029
128,1,16,0.7065010070800781
128,1,16,0.7056742906570435
128,1,16,0.7056012153625488
128,1,16,0.7035982608795166
128,1,16,0.7037901878356934
128,1,16,0.7028531432151794
128,1,16,0.7044745683670044
128,1,16,0.6963331699371338
128,1,16,0.6986660957336426
128,1,16,0.697472333908081
128,1,16,0.7144554257392883
128,1,16,0.715161919593811
128,1,16,0.7155001759529114
128,1,16,0.7215961217880249
128,1,16,0.719528079032898
128,1,16,0.716395378112793
128,1,16,0.7202911376953125
128,1,16,0.714276134967804
128,1,16,0.7185808420181274
128,1,16,0.7108646035194397
128,2,1,0.7239267230033875
128,2,1,0.7222046852111816
128,2,1,0.7254185676574707
128,2,1,0.7257910966873169
128,2,1,0.7232955694198608
128,2,1,0.7210853099822998
128,2,1,0.7238060235977173
128,2,1,0.7281225919723511
128,2,1,0.7202082872390747
128,2,1,0.7197999358177185
128,2,1,0.7425245046615601
128,2,1,0.7405527830123901
128,2,1,0.7245675325393677
128,2,1,0.732948362827301
128,2,1,0.735465943813324
128,2,1,0.7359076738357544
128,2,1,0.7332015037536621
128,2,1,0.7394600510597229
128,2,1,0.7239630222320557
128,2,1,0.7406173348426819
128,2,1,0.7223700881004333
128,2,1,0.7162729501724243
128,2,1,0.7117588520050049
128,2,1,0.7191704511642456
128,2,1,0.7118682861328125
128,2,1,0.724949061870575
128,2,1,0.7147945165634155
128,2,1,0.7173177003860474
128,2,1,0.7174637317657471
128,2,1,0.7298187017440796
128,2,1,0.7328661680221558
128,2,1,0.7323853969573975
128,2,1,0.7360800504684448
128,2,1,0.741608202457428
128,2,1,0.7321932911872864
128,2,1,0.7317346334457397
128,2,1,0.7328158617019653
128,2,1,0.7399929165840149
128,2,1,0.7334809303283691
128,2,1,0.7386401891708374
128,2,1,0.7277016639709473
128,2,1,0.7327751517295837
128,2,1,0.7478998899459839
128,2,1,0.7303564548492432
128,2,1,0.7246662378311157
128,2,1,0.7473872900009155
128,2,1,0.7271715402603149
128,2,1,0.731981635093689
128,2,1,0.7380514144897461
128,2,1,0.7454389333724976
128,2,1,0.7413045167922974
128,2,1,0.7350858449935913
128,2,1,0.7360274791717529
128,2,1,0.733932614326477
128,2,1,0.7378596067428589
128,2,1,0.731415867805481
128,2,1,0.736074686050415
128,2,1,0.7390971183776855
128,2,1,0.7360868453979492
128,2,1,0.7390551567077637
128,2,1,0.7365410923957825
128,2,1,0.7442097067832947
128,2,1,0.7383339405059814
128,2,1,0.7412304282188416
128,2,1,0.7328958511352539
128,2,1,0.7457658052444458
128,2,1,0.7452672719955444
128,2,1,0.7442829012870789
128,2,1,0.7396464347839355
128,2,1,0.7375456094741821
128,2,1,0.7440405488014221
128,2,1,0.7339085340499878
128,2,1,0.7240373492240906
128,2,1,0.7179677486419678
128,2,1,0.7424557209014893
128,2,1,0.734843909740448
128,2,1,0.7384520769119263
128,2,1,0.7344703674316406
128,2,1,0.7332176566123962
128,2,1,0.7329932451248169
128,2,1,0.7444837689399719
128,2,1,0.7457301616668701
128,2,1,0.748656153678894
128,2,1,0.7523707151412964
128,2,1,0.7542726397514343
128,2,1,0.7405436038970947
128,2,1,0.7450439929962158
128,2,1,0.7476397752761841
128,2,1,0.7434033155441284
128,2,1,0.7512220144271851
128,2,1,0.7301750183105469
128,2,1,0.7379372119903564
128,2,1,0.7477834224700928
128,2,1,0.7373538017272949
128,2,1,0.7327147722244263
128,2,1,0.7344214916229248
128,2,1,0.7293271422386169
128,2,1,0.723239541053772
128,2,1,0.7410967350006104
128,2,1,0.7344133853912354
128,2,2,0.7261874675750732
128,2,2,0.7222046852111816
128,2,2,0.7239952087402344
128,2,2,0.7260268926620483
128,2,2,0.7200787663459778
128,2,2,0.7239660024642944
128,2,2,0.7242270708084106
128,2,2,0.7250654697418213
128,2,2,0.7228565812110901
128,2,2,0.7163889408111572
128,2,2,0.7389100193977356
128,2,2,0.741308867931366
128,2,2,0.7281817197799683
128,2,2,0.742358922958374
128,2,2,0.742358922958374
128,2,2,0.7413831949234009
128,2,2,0.742358922958374
128,2,2,0.7394600510597229
128,2,2,0.7321271896362305
128,2,2,0.7337648272514343
128,2,2,0.7216250896453857
128,2,2,0.7256666421890259
128,2,2,0.7115817070007324
128,2,2,0.7206186056137085
128,2,2,0.7234803438186646
128,2,2,0.72594153881073
128,2,2,0.7159173488616943
128,2,2,0.7168583869934082
128,2,2,0.7178958654403687
128,2,2,0.7241047620773315
128,2,2,0.739039957523346
128,2,2,0.7426493763923645
128,2,2,0.7383098602294922
128,2,2,0.7388464212417603
128,2,2,0.7377059459686279
128,2,2,0.743977427482605
128,2,2,0.7372468709945679
128,2,2,0.7327346205711365
128,2,2,0.7439433336257935
128,2,2,0.7428908944129944
128,2,2,0.7293446660041809
128,2,2,0.7455339431762695
128,2,2,0.7502256035804749
128,2,2,0.7284372448921204
128,2,2,0.7461444139480591
128,2,2,0.7280623912811279
128,2,2,0.7411609888076782
128,2,2,0.7320655584335327
128,2,2,0.738972544670105
128,2,2,0.7329580187797546
128,2,2,0.7373104691505432
128,2,2,0.7365323901176453
128,2,2,0.7392492890357971
128,2,2,0.7369742393493652
128,2,2,0.7409852743148804
128,2,2,0.7387619018554688
128,2,2,0.7377620935440063
128,2,2,0.7387964725494385
128,2,2,0.7383936643600464
128,2,2,0.7358261346817017
128,2,2,0.7452561259269714
128,2,2,0.7402713298797607
128,2,2,0.7457658052444458
128,2,2,0.7452672719955444
128,2,2,0.7457000613212585
128,2,2,0.745551347732544
128,2,2,0.7377668619155884
128,2,2,0.7461321353912354
128,2,2,0.7442829012870789
128,2,2,0.7347680330276489
128,2,2,0.7312066555023193
128,2,2,0.7344682216644287
128,2,2,0.7342116832733154
128,2,2,0.7284900546073914
128,2,2,0.7437755465507507
128,2,2,0.7353048324584961
128,2,2,0.7380925416946411
128,2,2,0.7437755465507507
128,2,2,0.7327572703361511
128,2,2,0.7406895160675049
128,2,2,0.7509727478027344
128,2,2,0.7439633011817932
128,2,2,0.7503917813301086
128,2,2,0.7534396052360535
128,2,2,0.7517024874687195
128,2,2,0.747689962387085
128,2,2,0.7478164434432983
128,2,2,0.7522363662719727
128,2,2,0.7477444410324097
128,2,2,0.7449178695678711
128,2,2,0.7410519123077393
128,2,2,0.7401151657104492
128,2,2,0.7445960640907288
128,2,2,0.732119083404541
128,2,2,0.7378091812133789
128,2,2,0.7390128374099731
128,2,2,0.7315693497657776
128,2,2,0.7306414842605591
128,2,2,0.7385410070419312
128,2,2,0.7251251935958862
128,2,4,0.7278285026550293
128,2,4,0.7260626554489136
128,2,4,0.7278688549995422
128,2,4,0.7285584807395935
128,2,4,0.7260236144065857
128,2,4,0.7265861630439758
128,2,4,0.7247169017791748
128,2,4,0.7261743545532227
128,2,4,0.7226966023445129
128,2,4,0.7216623425483704
128,2,4,0.7419242858886719
128,2,4,0.742358922958374
128,2,4,0.734865665435791
128,2,4,0.7391586303710938
128,2,4,0.7338821291923523
128,2,4,0.7397407293319702
128,2,4,0.742358922958374
128,2,4,0.7423262596130371
128,2,4,0.7277390956878662
128,2,4,0.7331022620201111
128,2,4,0.7249884605407715
128,2,4,0.7267221212387085
128,2,4,0.712925136089325
128,2,4,0.724585235118866
128,2,4,0.7222791314125061
128,2,4,0.7167683839797974
128,2,4,0.7157847285270691
128,2,4,0.7215307354927063
128,2,4,0.7236663103103638
128,2,4,0.7281076312065125
128,2,4,0.7379394769668579
128,2,4,0.7431483268737793
128,2,4,0.7333274483680725
128,2,4,0.7434923648834229
128,2,4,0.7411746978759766
128,2,4,0.7353034019470215
128,2,4,0.7341810464859009
128,2,4,0.7432928085327148
128,2,4,0.7383082509040833
128,2,4,0.7424191236495972
128,2,4,0.7333880662918091
128,2,4,0.7420051693916321
128,2,4,0.7407457232475281
128,2,4,0.7290689945220947
128,2,4,0.7478998899459839
128,2,4,0.7297524213790894
128,2,4,0.7466098070144653
128,2,4,0.7394403219223022
128,2,4,0.740227222442627
128,2,4,0.7331427931785583
128,2,4,0.7373184561729431
128,2,4,0.7387162446975708
128,2,4,0.737197756767273
128,2,4,0.7377076148986816
128,2,4,0.7394073009490967
128,2,4,0.7391266226768494
128,2,4,0.7397891879081726
128,2,4,0.7378596067428589
128,2,4,0.7354264855384827
128,2,4,0.7368497252464294
128,2,4,0.7457000613212585
128,2,4,0.7349791526794434
128,2,4,0.7457000613212585
128,2,4,0.7452561259269714
128,2,4,0.7372683882713318
128,2,4,0.7463354468345642
128,2,4,0.7455548048019409
128,2,4,0.7452672719955444
128,2,4,0.7401584386825562
128,2,4,0.7449184060096741
128,2,4,0.7437755465507507
128,2,4,0.7375470399856567
128,2,4,0.7312352657318115
128,2,4,0.7393621206283569
128,2,4,0.7451033592224121
128,2,4,0.7371688485145569
128,2,4,0.7371828556060791
128,2,4,0.7384200096130371
128,2,4,0.7398721575737
128,2,4,0.7332921624183655
128,2,4,0.7508599758148193
128,2,4,0.747454047203064
128,2,4,0.7513289451599121
128,2,4,0.7536398768424988
128,2,4,0.7492941617965698
128,2,4,0.7513504028320312
128,2,4,0.7498359084129333
128,2,4,0.7524298429489136
128,2,4,0.741173267364502
128,2,4,0.7434247136116028
128,2,4,0.7380262613296509
128,2,4,0.7389231324195862
128,2,4,0.7453285455703735
128,2,4,0.7398390769958496
128,2,4,0.7363057136535645
128,2,4,0.7543778419494629
128,2,4,0.7364053726196289
128,2,4,0.736178994178772
128,2,4,0.7358147501945496
128,2,4,0.7337342500686646
128,2,8,0.721562385559082
128,2,8,0.7256360054016113
128,2,8,0.7286325097084045
128,2,8,0.7245365381240845
128,2,8,0.7229264378547668
128,2,8,0.7274163365364075
128,2,8,0.7252773642539978
128,2,8,0.7235643267631531
128,2,8,0.7246571183204651
128,2,8,0.7240692377090454
128,2,8,0.7299270629882812
128,2,8,0.7374122738838196
128,2,8,0.7397724986076355
128,2,8,0.742955207824707
128,2,8,0.738645076751709
